호선,외부코드,전철역코드,전철역명,출구번호,역세권명
5,P550,2556,올림픽공원,2,오륜파출소
5,P550,2556,올림픽공원,2,올림픽선수촌아파트
5,P550,2556,올림픽공원,2,현대투자신탁증권
5,P550,2556,올림픽공원,3,경륜장
5,P550,2556,올림픽공원,3,서울체육고등학교
5,P550,2556,올림픽공원,3,올림픽공원
5,P550,2556,올림픽공원,3,한국체육대학교
5,P551,2557,방이,1,㈜인성정보
5,P551,2557,방이,1,굿모닝신한증권 올림픽지점
5,P551,2557,방이,1,동양시스템즈㈜
5,P551,2557,방이,1,세륜중학교
5,P551,2557,방이,1,오금초등학교
5,P551,2557,방이,1,하나은행(올림픽지점)
5,P551,2557,방이,2,오금동
5,P551,2557,방이,2,오금동파출소
5,P551,2557,방이,2,오금중.고등학교
5,P551,2557,방이,2,현대APT
5,P551,2557,방이,3,대림APT
5,P551,2557,방이,3,방산초.중학교
5,P551,2557,방이,3,방이동 백제고분군
5,P551,2557,방이,3,우리은행(방이역지점)
5,P551,2557,방이,3,코오롱APT
5,P551,2557,방이,3,한양3차APT
5,P551,2557,방이,4,방이1동사무소
5,P551,2557,방이,4,방이파출소
5,P552,2558,오금,1,㈜ 퍼시스
5,P552,2558,오금,1,믿음복지회
5,P552,2558,오금,1,송파우체국
5,P552,2558,오금,1,오금동사무소
5,P552,2558,오금,1,오금중.고등학교
5,P552,2558,오금,1,현대아파트 1.2.3.4차 아파트
5,P552,2558,오금,2,㈜ 미토상사
5,P552,2558,오금,2,가락2동
5,P552,2558,오금,2,오금공원
5,P552,2558,오금,2,현대5차아파트
5,P552,2558,오금,3,가락2동사무소
5,P552,2558,오금,3,성동구치소
5,P552,2558,오금,4,국립경찰병원 방면
5,P552,2558,오금,4,송파경찰서
5,P552,2558,오금,5,가락본동
5,P552,2558,오금,5,농협중앙회(송파지점)
5,P552,2558,오금,5,삼성증권(송파지점)
5,P552,2558,오금,5,석촌중학교
5,P552,2558,오금,5,신가초등학교
5,P553,2559,개롱,1,곰두리체육센터
5,P553,2559,개롱,1,송파도서관
5,P553,2559,개롱,1,오금공원
5,P553,2559,개롱,1,오금동
5,P553,2559,개롱,1,오금동우체국
5,P553,2559,개롱,1,오주중학교
5,P553,2559,개롱,1,우창아파트
5,P553,2559,개롱,2,보인중.정보산업고등학교
5,P553,2559,개롱,2,삼성아파트
5,P553,2559,개롱,2,상아아파트
5,P553,2559,개롱,3,가락프라자아파트
5,P553,2559,개롱,3,거여동 방면
5,P553,2559,개롱,3,삼환가락아파트
5,P553,2559,개롱,3,현대아파트
5,P553,2559,개롱,4,LG투자증권(문정동지점)
5,P553,2559,개롱,4,가동초등학교
5,P553,2559,개롱,4,가락2동
5,P553,2559,개롱,4,가락초등학교
5,P553,2559,개롱,4,가주초등학교
5,P553,2559,개롱,4,문정동 방면
5,P553,2559,개롱,4,성동구치소
5,P553,2559,개롱,4,송파중학교
5,P554,2560,거여,1,거여1동사무소
5,P554,2560,거여,1,영풍초등학교
5,P554,2560,거여,2,현대3차아파트
5,P554,2560,거여,3,거여파출소
5,P554,2560,거여,3,고려학원
5,P554,2560,거여,3,마천2동사무소
5,P554,2560,거여,3,마천동 방면
5,P554,2560,거여,3,현대2차아파트
5,P554,2560,거여,4,거여2동사무소
5,P554,2560,거여,4,마천1동 방면
5,P554,2560,거여,5,거여2동
5,P554,2560,거여,5,하나은행(거여동지점)
5,P554,2560,거여,6,거여아파트 1-6단지
5,P554,2560,거여,6,거원초.중학교
5,P554,2560,거여,7,거여1동
5,P554,2560,거여,7,거여우체국
5,P554,2560,거여,7,송파공업고등학교
5,P554,2560,거여,8,우방아파트
5,P554,2560,거여,8,현대1차아파트
5,P555,2561,마천,1,거여소방파출소
5,P555,2561,마천,1,마천1
5,P555,2561,마천,1,마천우체국
5,P555,2561,마천,1,마천초등학교
5,P555,2561,마천,2,마천파출소
5,P555,2561,마천,2,송파 인성 장애인 종합복지관
5,P555,2561,마천,2,어린이 안전공원(700)
6,610,2611,응암,1,신사1동사무소(317)
6,610,2611,응암,1,신사제1동
6,610,2611,응암,2,서울기독대학교(373)
6,610,2611,응암,2,역촌제2동
6,610,2611,응암,2,역촌초등학교(363)
6,610,2611,응암,3,서부경찰서(538)
6,610,2611,응암,3,서부종합시장(479)
6,610,2611,응암,3,역촌제1동
6,610,2611,응암,3,은평우체국(540)
6,610,2611,응암,4,신진공업고교
6,610,2611,응암,4,응암3동사무소(548)
6,610,2611,응암,4,응암시장(597)
6,610,2611,응암,4,응암제1동
6,611,2612,역촌,1,서부종합시장
6,611,2612,역촌,1,역촌1동 사무소
6,611,2612,역촌,1,역촌1파출소
6,611,2612,역촌,1,역촌제1동
6,611,2612,역촌,2,대조동
6,611,2612,역촌,2,삼성타운아파트
6,611,2612,역촌,2,역촌사거리
6,611,2612,역촌,3,녹번초등학교
6,611,2612,역촌,3,은평구보건소
6,611,2612,역촌,3,은평구청
6,611,2612,역촌,3,은평문화예술회관
6,611,2612,역촌,4,서대문세무서별관
6,611,2612,역촌,4,서부경찰서
6,611,2612,역촌,4,은평우체국
6,611,2612,역촌,4,한국담배인삼공사 서부지점
6,613,2614,독바위,1,북한산불광매표소
6,613,2614,독바위,1,불광1파출소
6,613,2614,독바위,1,불광제1동
6,613,2614,독바위,1,불광중교
6,613,2614,독바위,1,연천초등학교
6,615,2616,구산,1,대조동
6,615,2616,구산,1,대조동사무소
6,615,2616,구산,1,대조초등학교
6,615,2616,구산,1,동명여자정보산업고교
6,615,2616,구산,1,삼성타운아파트
6,615,2616,구산,2,서울은행 역촌동지점
6,615,2616,구산,2,역촌1동사무소
6,615,2616,구산,2,역촌제1동
6,615,2616,구산,3,구산동
6,615,2616,구산,3,구산동사무소
6,615,2616,구산,3,구산시장
6,615,2616,구산,3,역촌시장
6,615,2616,구산,3,예일여고
6,615,2616,구산,4,갈현동우체국
6,615,2616,구산,4,갈현제2동
6,615,2616,구산,4,역촌중앙시장
6,616,2617,새절,1,연은초등학교
6,616,2617,새절,1,응암3동사무소
6,616,2617,새절,1,응암시장
6,616,2617,새절,1,응암우체국
6,616,2617,새절,1,응암제3동
6,616,2617,새절,1,응암초등학교
6,616,2617,새절,1,응암파출소
6,616,2617,새절,2,대림시장
6,616,2617,새절,2,응암4동사무소
6,616,2617,새절,2,응암4파출소
6,616,2617,새절,2,응암제4동
6,616,2617,새절,3,상신중학교
6,616,2617,새절,3,신사2파출소
6,616,2617,새절,3,신사제2동
6,616,2617,새절,3,연서중학교
6,616,2617,새절,4,신사2동사무소
6,616,2617,새절,4,신사제1동
6,616,2617,새절,4,신사초등학교
6,617,2618,증산,1,대광성결교회
6,617,2618,증산,1,명지대 방면
6,617,2618,증산,1,북가좌2동사무소
6,617,2618,증산,1,북가좌2파출소
6,617,2618,증산,1,북가좌소방파출소
6,617,2618,증산,1,북가좌제2동
6,617,2618,증산,1,은평전화국
6,617,2618,증산,1,풍원시장
6,617,2618,증산,1,허정한의원
6,617,2618,증산,2,북가좌제1동
6,617,2618,증산,2,북가좌초등학교
6,617,2618,증산,3,증산동사무소
6,617,2618,증산,3,증산종합시장
6,617,2618,증산,3,증산중학교
6,617,2618,증산,3,증산초등학교
6,617,2618,증산,3,증산파출소
6,617,2618,증산,4,상신중학교
6,617,2618,증산,4,연서중학교
6,618,2619,디지털미디어시티,1,증산동
6,618,2619,디지털미디어시티,1,증산빗물펌프장
6,618,2619,디지털미디어시티,2,성산빗물펌프장
6,618,2619,디지털미디어시티,2,상암동
6,618,2619,디지털미디어시티,2,성산2동방면
6,618,2619,디지털미디어시티,3,성산2동방면
6,618,2619,디지털미디어시티,3,중동
6,618,2619,디지털미디어시티,4,북가좌초등학교
6,618,2619,디지털미디어시티,4,증산교
6,618,2619,디지털미디어시티,4,북가좌파출소
6,618,2619,디지털미디어시티,5,천주교수색성당
6,618,2619,디지털미디어시티,6,이마트 수색점
6,619,2620,월드컵경기장,1,(마포개발공사)
6,619,2620,월드컵경기장,1,교통안전공단서울지사
6,619,2620,월드컵경기장,1,마포농수산물시장
6,619,2620,월드컵경기장,1,서울월드컵경기장(동
6,619,2620,월드컵경기장,1,월드컵공원
6,619,2620,월드컵경기장,2,서울월드컵경기장(북문)
6,619,2620,월드컵경기장,2,성산 제 2동
6,619,2620,월드컵경기장,2,성산2동사무소
6,619,2620,월드컵경기장,2,성산소방파출소
6,619,2620,월드컵경기장,2,신북초등학교
6,619,2620,월드컵경기장,2,이대성산종합사회복지관
6,619,2620,월드컵경기장,2,중암중학교
6,619,2620,월드컵경기장,2,한국우진학교
6,620,2621,마포구청,1,계룡아파트
6,620,2621,마포구청,1,교통안전공단 서울지사
6,620,2621,마포구청,1,대림아파트
6,620,2621,마포구청,1,성산2동사무소
6,620,2621,마포구청,1,성산2동우체국
6,620,2621,마포구청,1,성산2파출소
6,620,2621,마포구청,1,성산시영아파트
6,620,2621,마포구청,1,성원초등학교
6,620,2621,마포구청,1,세원아파트
6,620,2621,마포구청,1,신북초등학교
6,620,2621,마포구청,2,마포구성산동성아파트
6,620,2621,마포구청,2,성산제2동
6,620,2621,마포구청,3,마포구청
6,620,2621,마포구청,3,성산1동사무소
6,620,2621,마포구청,3,성서중교
6,620,2621,마포구청,4,가나안아파트
6,620,2621,마포구청,4,덕수아파트
6,620,2621,마포구청,4,성산제1동
6,620,2621,마포구청,4,성서초등학교
6,620,2621,마포구청,5,망원2파출소
6,620,2621,마포구청,5,망원우체국
6,620,2621,마포구청,5,성산시장
6,620,2621,마포구청,6,동교초등학교
6,620,2621,마포구청,6,망원2동 사무소
6,620,2621,마포구청,6,망원초등학교
6,620,2621,마포구청,6,미원1차아파트
6,620,2621,마포구청,6,미원2차아파트
6,620,2621,마포구청,6,성원1차아파트
6,620,2621,마포구청,6,성원2차아파트
6,620,2621,마포구청,7,성산로
6,620,2621,마포구청,8,마포농수산물시장
6,620,2621,마포구청,8,이대성산사회복지관
6,621,2622,망원,1,서교동
6,621,2622,망원,1,성산제1동
6,621,2622,망원,1,성서중교(670)
6,621,2622,망원,1,성서초등학교(550)
6,621,2622,망원,1,영진시장(190)
6,621,2622,망원,1,영진아파트(200)
6,621,2622,망원,1,직업전문학교
6,621,2622,망원,1,한국여자신학교(510)
6,621,2622,망원,1,합정파출소(310)
6,621,2622,망원,2,대성아파트(710)
6,621,2622,망원,2,망원1동사무소(255)
6,621,2622,망원,2,망원1파출소(310)
6,621,2622,망원,2,망원우체국(260)
6,621,2622,망원,2,망원제1.2동(250)
6,621,2622,망원,2,삼성아파트(310)
6,621,2622,망원,2,성산시장(340)
6,621,2622,망원,2,성산초등학교(145)
6,621,2622,망원,2,합정동
6,621,2622,망원,2,합정동사무소
6,623,2624,상수,1,서교동사무소
6,623,2624,상수,1,서교동우체국
6,623,2624,상수,1,서교소방파출소
6,623,2624,상수,1,서교파출소
6,623,2624,상수,2,극동방송.아세아방송
6,623,2624,상수,2,서강초등학교
6,623,2624,상수,2,홍익대학교
6,623,2624,상수,2,홍익여중고교
6,623,2624,상수,2,홍익초등학교
6,623,2624,상수,3,상수동사무소
6,623,2624,상수,3,상수빗물펌프장
6,623,2624,상수,3,상수아파트
6,623,2624,상수,3,서강교회
6,623,2624,상수,3,서강파출소
6,623,2624,상수,3,창전우체국
6,623,2624,상수,4,서울화력발전소
6,623,2624,상수,4,성산중교
6,624,2625,광흥창,1,삼성아파트
6,624,2625,광흥창,1,서강시범아파트
6,624,2625,광흥창,1,서강초등학교
6,624,2625,광흥창,1,신촌방면
6,624,2625,광흥창,2,마포노인복지회관
6,624,2625,광흥창,2,신촌방면
6,624,2625,광흥창,2,신촌연세병원
6,624,2625,광흥창,2,창전동사무소
6,624,2625,광흥창,3,광성중고등학교
6,624,2625,광흥창,3,마포소방서
6,624,2625,광흥창,3,삼익아파트
6,624,2625,광흥창,3,신수아파트
6,624,2625,광흥창,3,신촌방면
6,624,2625,광흥창,4,마포세무서
6,624,2625,광흥창,4,신석초등학교
6,624,2625,광흥창,4,신수동사무소
6,624,2625,광흥창,4,신수시장
6,624,2625,광흥창,4,신수중학교
6,624,2625,광흥창,4,신수파출소
6,624,2625,광흥창,5,LG아파트
6,624,2625,광흥창,5,마포종합시장
6,624,2625,광흥창,5,서강대교방면
6,624,2625,광흥창,6,서강대교방면
6,624,2625,광흥창,6,서강파출소
6,624,2625,광흥창,6,창전동
6,624,2625,광흥창,6,창전동우체국
6,625,2626,대흥,1,근로복지공단
6,625,2626,대흥,1,대흥로
6,625,2626,대흥,1,서강대기숙사
6,625,2626,대흥,1,서강대동문회관
6,625,2626,대흥,1,서강대학교
6,625,2626,대흥,1,서울보호관찰소 (서부지소)
6,625,2626,대흥,2,대흥동사무소
6,625,2626,대흥,2,동도중·공업고교
6,625,2626,대흥,2,마포문화체육센터
6,625,2626,대흥,2,삼성아파트
6,625,2626,대흥,2,상록아파트
6,625,2626,대흥,2,서울여중
6,625,2626,대흥,2,염리동사무소
6,625,2626,대흥,2,염리동파출소
6,625,2626,대흥,2,용강초등학교
6,625,2626,대흥,2,학교법인기능대학
6,625,2626,대흥,2,한국산업인력공단
6,625,2626,대흥,2,한국통신(중앙데이터통신국)
6,625,2626,대흥,3,국민건강보험공단
6,625,2626,대흥,3,삼익아파트
6,625,2626,대흥,3,서울서부지방노동사무소
6,625,2626,대흥,3,성원아파트
6,625,2626,대흥,3,염리초등학교
6,625,2626,대흥,3,용강동사무소
6,625,2626,대흥,3,중앙하이츠
6,625,2626,대흥,3,진주아파트
6,625,2626,대흥,3,태영아파트
6,625,2626,대흥,4,광성중·고교
6,625,2626,대흥,4,대흥파출소
6,625,2626,대흥,4,마포세무서
6,625,2626,대흥,4,신수중학교
6,625,2626,대흥,4,신수초등학교
6,625,2626,대흥,4,신수파출소
6,627,2628,효창공원앞,1,금양초등학교
6,627,2628,효창공원앞,1,이광자동차고등학교
6,627,2628,효창공원앞,1,효창공원
6,627,2628,효창공원앞,1,효창동사무소
6,627,2628,효창공원앞,1,효창운동장
6,627,2628,효창공원앞,2,선린인터넷고등학교
6,627,2628,효창공원앞,2,선린중학교
6,627,2628,효창공원앞,2,숙명여자대학교
6,627,2628,효창공원앞,2,용산경찰서
6,627,2628,효창공원앞,2,용산구 보건소
6,627,2628,효창공원앞,2,용산구청
6,627,2628,효창공원앞,2,원효로1가파출소
6,627,2628,효창공원앞,2,원효로1동사무소
6,627,2628,효창공원앞,2,원효로2가우체국
6,627,2628,효창공원앞,2,효창종합사회복지관
6,627,2628,효창공원앞,3,남정초등학교
6,627,2628,효창공원앞,3,용문동우체국
6,627,2628,효창공원앞,3,용문시장
6,627,2628,효창공원앞,3,용산등기소
6,627,2628,효창공원앞,3,용산전자상가
6,627,2628,효창공원앞,3,원효로2가파출소
6,627,2628,효창공원앞,3,원효전화국
6,627,2628,효창공원앞,3,정보통신부전파연구소
6,627,2628,효창공원앞,3,한강로1동사무소
6,627,2628,효창공원앞,3,한국통신조달본부
6,627,2628,효창공원앞,4,도원동
6,627,2628,효창공원앞,4,삼성아파트
6,627,2628,효창공원앞,4,용문동
6,627,2628,효창공원앞,4,용문동사무소
6,629,2630,녹사평,1,삼각지역
6,629,2630,녹사평,1,이태원1동우체국
6,629,2630,녹사평,1,이태원우체국
6,629,2630,녹사평,1,이태원초등학교
6,629,2630,녹사평,1,전쟁기념관방면
6,629,2630,녹사평,2,남산3호터널방면
6,629,2630,녹사평,2,남산대림아파트
6,629,2630,녹사평,2,서울디지텍고등학교
6,629,2630,녹사평,2,용산2가동
6,629,2630,녹사평,2,용산아파트
6,629,2630,녹사평,2,이태원제2동
6,629,2630,녹사평,2,한신아파트
6,629,2630,녹사평,3,이태원시장
6,629,2630,녹사평,3,이태원제1동
6,629,2630,녹사평,3,필리핀 대사관(250)
6,629,2630,녹사평,4,국방부방면
6,629,2630,녹사평,4,한강로제2동
6,630,2631,이태원,1,삼각지방면
6,630,2631,이태원,1,이태원1동우체국
6,630,2631,이태원,3,보광초등학교
6,630,2631,이태원,3,이태원1동사무소
6,630,2631,이태원,3,이태원제1동
6,630,2631,이태원,3,이태원파출소
6,630,2631,이태원,3,한남동
6,630,2631,이태원,4,반포로
6,630,2631,이태원,4,서울시티투어버스타는곳
6,630,2631,이태원,4,서울정수기능대학
6,630,2631,이태원,4,이태원 시장
6,631,2632,한강진,1,이태원방면
6,631,2632,한강진,1,한남2파출소
6,631,2632,한강진,2,단국대학교
6,631,2632,한강진,2,버티고개역방면
6,631,2632,한강진,2,한강시민공원사업소
6,631,2632,한강진,2,한남로
6,631,2632,한강진,2,한남직업전문학교
6,631,2632,한강진,2,한남초등학교
6,631,2632,한강진,3,서울도시철도공사 시설사업소
6,631,2632,한강진,3,이태원로
6,631,2632,한강진,3,한남2동사무소
6,632,2633,버티고개,1,신당제2동
6,632,2633,버티고개,1,장원중
6,632,2633,버티고개,1,장충중.고교
6,632,2633,버티고개,2,신당3동사무소
6,632,2633,버티고개,2,약수시장
6,632,2633,버티고개,3,남산타운 아파트
6,632,2633,버티고개,3,한남동
6,632,2633,버티고개,3,한남로
6,637,2638,창신,1,종로종합사회복지관
6,637,2638,창신,1,창신3동사무소
6,637,2638,창신,1,창신시장
6,637,2638,창신,1,창신초등학교
6,637,2638,창신,2,명신초등학교
6,637,2638,창신,2,서일정보산업고등학교
6,637,2638,창신,2,한성대학교
6,637,2638,창신,2,한성여자중·고등학교
6,637,2638,창신,3,동신초등학교
6,637,2638,창신,3,숭인제1동
6,637,2638,창신,4,숭인1동사무소
6,637,2638,창신,4,숭인동우체국
6,637,2638,창신,4,창신지구대
6,638,2639,보문,1,보문동2가
6,638,2639,보문,1,보문사
6,638,2639,보문,1,삼선초등학교
6,638,2639,보문,1,삼선파출소
6,638,2639,보문,2,경동고등학교
6,638,2639,보문,2,보문동2가
6,638,2639,보문,2,삼선제2동
6,638,2639,보문,3,돈암동우체국
6,638,2639,보문,3,동선파출소
6,638,2639,보문,3,성북경찰서
6,638,2639,보문,3,성북구청
6,638,2639,보문,4,고대병원
6,638,2639,보문,4,성신여자대학교
6,638,2639,보문,4,안암동
6,638,2639,보문,4,안암초등학교
6,638,2639,보문,4,용문중·고등학교
6,638,2639,보문,5,고려대(자연계)
6,638,2639,보문,5,안암동
6,638,2639,보문,5,안암동사무소
6,638,2639,보문,5,안암파출소
6,638,2639,보문,6,동대문세무서
6,638,2639,보문,6,보문동사무소
6,638,2639,보문,6,보문시장
6,638,2639,보문,7,보문파출소
6,638,2639,보문,7,성북등기소
6,638,2639,보문,7,이동채내과
6,638,2639,보문,8,동신초등학교
6,638,2639,보문,8,명신초등학교
6,638,2639,보문,8,보문동3가
6,639,2640,안암,1,고대병원(100)
6,639,2640,안암,1,성신여자대학교(1500)
6,639,2640,안암,1,안암초등학교(600)
6,639,2640,안암,1,용문중·고등학교(600)
6,639,2640,안암,2,고대앞사거리(400)
6,639,2640,안암,2,고려대학교(50)
6,639,2640,안암,3,안암동로터리(400)
6,639,2640,안암,3,제기2동사무소(500)
6,639,2640,안암,3,제기시장(900)
6,639,2640,안암,3,제기제2동(400)
6,639,2640,안암,4,고려대(자연계)(100)
6,639,2640,안암,4,안암동
6,640,2641,고려대,1,고려대학교(50)
6,640,2641,고려대,2,고려대교우회관(70)
6,640,2641,고려대,2,동대문·성북 적십자봉사관(600)
6,640,2641,고려대,2,숭례초등학교(400)
6,640,2641,고려대,2,종암중학교(460)
6,640,2641,고려대,3,산업연구원(650)
6,640,2641,고려대,3,서울사대부설중·고등학교(350)
6,640,2641,고려대,3,성북구보건소(180)
6,640,2641,고려대,3,성북중앙병원(600)
6,640,2641,고려대,3,세종대왕기념사업회(650)
6,640,2641,고려대,3,임업연구원(700)
6,640,2641,고려대,3,제기치안센타(100)
6,640,2641,고려대,3,제기파출소(100)
6,640,2641,고려대,3,종암동우체국(500)
6,640,2641,고려대,3,한국개발연구원(850)
6,640,2641,고려대,3,한국국방연구원(600)
6,640,2641,고려대,4,정화여자중·상업고등학교(620)
6,640,2641,고려대,4,제기제1동
6,640,2641,고려대,4,홍파초등학교(520)
6,640,2641,고려대,5,제기제2동
6,640,2641,고려대,6,고대앞사거리(300)
6,640,2641,고려대,6,제기시장(400)
6,641,2642,월곡,1,성북교회(15)
6,641,2642,월곡,1,일신초등학교(500)
6,641,2642,월곡,1,종암1동사무소(400)
6,641,2642,월곡,1,종암1파출소(500)
6,641,2642,월곡,1,종암2동사무소(400)
6,641,2642,월곡,1,종암2파출소(500)
6,641,2642,월곡,1,종암시장(2000)
6,641,2642,월곡,1,종암제2동
6,641,2642,월곡,2,성북구민체육관(1000)
6,641,2642,월곡,2,성북트리즘빌딩(100)
6,641,2642,월곡,2,월곡2동사무소(100)
6,641,2642,월곡,2,월곡전화국(500)
6,641,2642,월곡,3,동덕여자대학교(400)
6,641,2642,월곡,3,월곡시장(50)
6,641,2642,월곡,4,월곡2파출소(250)
6,641,2642,월곡,4,월곡제2동
6,641,2642,월곡,4,한국과학기술연구원(350)
6,641,2642,월곡,5,월곡제2동
6,641,2642,월곡,5,청량리제2동
6,642,2643,상월곡,1,동아아파트(200)
6,642,2643,상월곡,1,우남아파트(50)
6,642,2643,상월곡,1,월곡중학교(60)
6,642,2643,상월곡,2,석관동우체국(400)
6,642,2643,상월곡,2,월곡초등학교(400)
6,642,2643,상월곡,2,장위2동사무소(500)
6,642,2643,상월곡,2,장위감리교회(250)
6,642,2643,상월곡,3,광천교회(100)
6,642,2643,상월곡,3,새석관시장(300)
6,642,2643,상월곡,3,석관2동사무소(350)
6,642,2643,상월곡,3,석관동
6,642,2643,상월곡,4,상월곡동사무소(50)
6,642,2643,상월곡,4,성북구 도시관리공단(450)
6,642,2643,상월곡,4,성북구 재활용센타(5)
6,642,2643,상월곡,4,성북구 정보도서관(450)
6,642,2643,상월곡,4,월곡2파출소(650)
6,642,2643,상월곡,4,한국과학기술연구원(300)
6,643,2644,돌곶이,1,장위2동
6,643,2644,돌곶이,1,장위2파출소(250)
6,643,2644,돌곶이,2,장위2동사무소(250)
6,643,2644,돌곶이,2,장위초등학교(500)
6,643,2644,돌곶이,3,장위3동사무소(550)
6,643,2644,돌곶이,3,장위3파출소(500)
6,643,2644,돌곶이,3,장위동우체국(200)
6,643,2644,돌곶이,3,장위종합사회복지관(400)
6,643,2644,돌곶이,4,장석시장(250)
6,643,2644,돌곶이,4,장위3동
6,643,2644,돌곶이,4,장위소방파출소(500)
6,643,2644,돌곶이,5,석관1동사무소(450)
6,643,2644,돌곶이,5,석관1파출소(570)
6,643,2644,돌곶이,6,대한예수교장로회 석관중앙교회(430)
6,643,2644,돌곶이,6,석관시장(300)
6,643,2644,돌곶이,6,석관초등학교(300)
6,643,2644,돌곶이,7,석관2동사무소(420)
6,643,2644,돌곶이,7,이문로
6,643,2644,돌곶이,8,석관2동
6,643,2644,돌곶이,8,석관2파출소(280)
6,645,2646,태릉입구,1,월계3동
6,645,2646,태릉입구,1,월계3동사무소
6,645,2646,태릉입구,1,월릉교
6,645,2646,태릉입구,1,한천초등학교
6,645,2646,태릉입구,2,태릉사거리
6,645,2646,태릉입구,3,공릉초등학교
6,645,2646,태릉입구,3,동1로
6,645,2646,태릉입구,4,공릉1동
6,645,2646,태릉입구,4,공릉1동파출소
6,645,2646,태릉입구,4,공릉시장
6,645,2646,태릉입구,5,공릉우체국
6,645,2646,태릉입구,5,서울지방검찰청북부지청
6,645,2646,태릉입구,5,서울지방법원북부지원
6,645,2646,태릉입구,6,공릉1동사무소
6,645,2646,태릉입구,6,노원고용안정센터
6,645,2646,태릉입구,7,공릉소방파출소
6,645,2646,태릉입구,7,묵1동
6,645,2646,태릉입구,7,묵1동사무소
6,645,2646,태릉입구,7,묵1파출소
6,645,2646,태릉입구,7,삼육대학교방면
6,645,2646,태릉입구,7,서울여자대학교방면
6,645,2646,태릉입구,7,신도아파트
6,645,2646,태릉입구,7,육군사관학교방면
6,645,2646,태릉입구,7,태릉국제종합사격장
6,645,2646,태릉입구,8,묵2동
6,645,2646,태릉입구,8,묵동교
6,645,2646,태릉입구,8,태릉민방위교육장
6,646,2647,화랑대,1,공릉소방파출소(400)
6,646,2647,화랑대,1,삼육대학교(3500)
6,646,2647,화랑대,1,태릉사거리(2000)
6,646,2647,화랑대,2,공릉2동(400)
6,646,2647,화랑대,2,공릉2동사무소(700)
6,646,2647,화랑대,3,공릉2동
6,646,2647,화랑대,3,공릉중학교(200)
6,646,2647,화랑대,3,서울여자대학교(1600)
6,646,2647,화랑대,3,태릉초등학교(250)
6,646,2647,화랑대,4,육군박물관(1600)
6,646,2647,화랑대,4,육군사관학교(1600)
6,646,2647,화랑대,4,태강릉(2000)
6,646,2647,화랑대,4,태릉선수촌(2000)
6,646,2647,화랑대,4,태릉푸른동산(2000)
6,646,2647,화랑대,5,공릉동근린공원(100)
6,646,2647,화랑대,6,중랑구립정보도서관(1000)
6,646,2647,화랑대,6,중랑구민체육센터(1000)
6,646,2647,화랑대,7,묵1동(1000)
6,646,2647,화랑대,7,원묵중학교(200)
6,646,2647,화랑대,7,원묵초등학교(350)
6,646,2647,화랑대,7,태릉고등학교(250)
6,647,2648,봉화산,1,공릉동
6,647,2648,봉화산,1,공릉동근린공원(500)
6,647,2648,봉화산,2,봉화산역 환승주차장(20)
6,647,2648,봉화산,2,신내1동
6,647,2648,봉화산,2,신내전화국(50)
6,647,2648,봉화산,3,봉화지구대(중랑경찰서)(100)
6,647,2648,봉화산,3,봉화초등학교(300)
6,647,2648,봉화산,3,신내2동
6,647,2648,봉화산,3,중랑소방서(100)
6,647,2648,봉화산,4,금성초등학교(300)
6,647,2648,봉화산,4,봉화산(700)
6,647,2648,봉화산,4,신내동우체국
6,647,2648,봉화산,4,중랑구립정보도서관(400)
6,647,2648,봉화산,4,중랑구민체육센터(400)
6,647,2648,봉화산,5,대림두산아파트(10)
6,647,2648,봉화산,5,묵1동
7,709,2711,장암,1,수락산
7,709,2711,장암,1,의정부 방면
7,709,2711,장암,1,장암동
7,709,2711,장암,1,포천 방면
7,711,2713,수락산,1,공영주차장
7,711,2713,수락산,1,미주·동방아파트
7,711,2713,수락산,1,수락산유원지
7,711,2713,수락산,1,수락산입구
7,711,2713,수락산,1,수락소방파출소
7,711,2713,수락산,1,시립요양원
7,711,2713,수락산,1,은빛아파트 3단지
7,711,2713,수락산,1,홍파복지원
7,711,2713,수락산,2,가로공원/등산로
7,711,2713,수락산,2,극동늘푸른아파트
7,711,2713,수락산,2,극동아파트
7,711,2713,수락산,2,대망아파트
7,711,2713,수락산,2,수락산 산림욕장
7,711,2713,수락산,2,수락현대·한신아파트
7,711,2713,수락산,2,수락현대아파트
7,711,2713,수락산,3,노원중학교
7,711,2713,수락산,3,노원초등학교
7,711,2713,수락산,3,노일초등학교
7,711,2713,수락산,3,상계1동우체국
7,711,2713,수락산,3,상원중학교
7,711,2713,수락산,3,수락한신아파트
7,711,2713,수락산,3,우방아파트
7,711,2713,수락산,3,현대아파트
7,711,2713,수락산,4,노일초등·중학교
7,711,2713,수락산,4,상계주공14단지
7,711,2713,수락산,4,은빛아파트 1·2단지
7,711,2713,수락산,4,현대아파트 1·2·3차
7,711,2713,수락산,5,수락웨딩부페
7,711,2713,수락산,6,북부종합사회복지관
7,711,2713,수락산,6,상계1동사무소
7,711,2713,수락산,6,상계1파출소
7,711,2713,수락산,6,수락산우체국
7,711,2713,수락산,6,수락초등학교
7,711,2713,수락산,6,은빛1
7,711,2713,수락산,6,하이베라스
7,712,2714,마들,1,상원초등학교
7,712,2714,마들,1,주공13·14단지
7,712,2714,마들,2,주공12단지
7,712,2714,마들,3,보람아파트 2단지
7,712,2714,마들,3,상계9동사무소
7,712,2714,마들,3,상계9파출소
7,712,2714,마들,3,청원정보산업고등학교
